week_start,sessions,total_distance_km,total_duration_min,mean_avg_hr,max_hr,mean_hrr_intensity,mean_sample_zone_depth,mean_active_zone_depth,total_active_zone_minutes,mean_active_zone_share,total_near_max_min,total_simple_hr_load,total_zone_weighted_load,total_combined_load,mean_load_per_km,mean_hr_efficiency_proxy,mean_pace_50_s,load_4w_avg,hr_4w_avg,near_max_4w_avg
2026-02-02,4,10.835640289306639,472.57888378302255,135.53828141560962,162.80492844573783,0.4860871022383661,1.0,,0.0,0.0,274.278861451149,228.11187441228793,472.57888378302255,1843.9731910387675,172.84191142006694,0.38662824530829637,52.30949225948808,1496.8743042831618,139.86897422837586,223.10080224176244
2026-02-09,6,19.61388052368164,754.6870118816694,143.7106912498672,172.37345679012344,0.544047455672817,1.0,,0.0,0.0,353.3164051651955,404.9735129213595,754.6870118816694,2521.2690377076465,128.81578624376473,0.34473289561020387,49.160135365222686,1945.945091863473,139.7858763391774,286.371589932839
2026-02-16,6,19.065240509033202,776.7901444812616,141.4427767088638,199.0,0.5279629553820127,1.0082126842392696,2.126780626780627,4.516666666666667,0.006189037126945758,123.01633018652598,412.0175437085784,783.4724658657594,1398.5541167983893,73.13358314822945,0.34175367175455706,48.337910308646634,1972.709775123732,139.9301498424013,269.1132032215595
2026-02-23,3,6.080760162353515,228.42462097803752,128.68108412557248,192.0,0.43745449734448577,1.0023693180422015,2.0,0.65,0.0023693180422015583,15.866388118267059,109.79208898029825,229.18793506549423,308.5198756568295,52.903670453684924,0.45612931017161684,57.55121972274896,1518.079055300408,137.34320837497827,191.61949623028434
2026-03-02,6,20.482560546875,866.7692855854829,140.2918043371058,196.0,0.5198000307596157,1.0078001431939754,2.085227272727273,4.8,0.006686392080224258,120.91663065751393,438.2527210863676,872.8470700249565,1477.4302233125263,73.80518737854332,0.3491254654812838,48.261932008180054,1426.4433133688476,138.5315891053523,153.27893853187558
2026-03-09,5,17.452660263061524,767.7836181660493,144.0276976978016,198.0,0.546295728353203,1.0082860462158543,2.0814814814814815,4.85,0.008108684074609412,90.13329365253449,409.0689349823655,773.4521505944747,1224.1186188571469,72.57741248604081,0.40223958969630347,57.79346234994637,1102.1557086562227,138.61084071733592,87.48316065371034
2026-03-16,4,12.91590034484863,497.09142515063286,139.2115986432105,194.0,0.512138997469578,1.0048937693288646,2.019607843137255,1.8,0.0047165900234075525,56.74965850512187,253.66557636118512,499.0812806519289,782.8295731775382,60.69713972392767,0.35559314149650684,49.13648594660064,948.22457275101,138.0530462009226,70.9164927333593
2026-03-23,7,17.755180191040036,737.2059417009353,136.67188725169362,193.0,0.49412685994108957,1.0057368418722852,2.0,5.383333333333333,0.00573684187228536,114.366688199838,373.561737368036,742.6922126839626,1314.5256536831525,85.00209925028362,0.4988893049301218,68.21670774439872,1199.7260172575907,140.0507469824529,95.54156775375203
2026-03-30,4,9.87084017944336,372.3137745698293,148.07769469099972,200.0,0.5750191112836859,1.040531513649223,2.224428214491639,12.233333333333334,0.03235474850002952,73.86672892173132,211.13266322132029,388.01866335247706,757.3523079611336,78.75638292367614,0.3184897086833953,46.94541109737056,1019.7065384197426,141.99721957092638,83.7790923198064
2026-04-06,5,11.18282029724121,520.0808270176252,136.5341964298728,189.0,0.49315032928987773,1.003050013560424,2.0,1.6666666666666667,0.0030500135604238903,83.699922366937,266.88068333425804,521.9288182721453,940.4284301068304,104.04021162773506,0.34709085991468935,47.00343980557145,948.7839912321634,140.12384425394416,82.17074949840702
2026-04-13,3,9.132120147705077,355.4496516525745,148.64783441148722,195.0,0.5790626554006185,1.0127262533430736,2.0085959885386817,5.933333333333333,0.01252235896036404,70.38329773346584,203.52479423929816,361.5739575290935,713.4904461964227,73.32757294828468,0.34953038125739805,51.76293065989187,931.4492094868846,142.48290319601332,85.57915930549301
2026-04-20,4,16.350300064086916,453.1045954008897,126.43801847784806,190.0,0.42154623033934796,1.000995895817626,2.0,0.31666666666666665,0.000995895817625912,26.83329043388367,189.1971695579093,453.47698819399847,587.6434403634167,40.18772871110827,0.3570304955642905,43.98974080571338,749.7286561569506,139.92443600255194,63.695809864004424
2026-04-27,5,14.264640380859374,620.7128502686818,142.65075867372457,194.0,0.5365302033597487,1.0237610963572763,2.0047745358090188,13.883333333333333,0.023494784772722356,89.8664926012357,332.56912527853456,635.465114387733,1084.7975773939115,76.39283233262339,0.36390173605614134,51.7065761477426,831.5899735151452,138.56770199823316,67.69575078388053
2026-05-04,5,9.052560241699219,430.77893051703774,132.338564994901,193.0,0.46339407797802135,1.001381196013026,2.0,0.6333333333333333,0.0013811960130261196,32.016666666666666,202.39383015259708,431.4634782251941,591.5468115585275,67.2941032171146,0.4382769618543489,56.8812537617546,744.3695688780693,137.5187941394902,54.774936858812936
2026-05-11,4,10.721340286254883,465.35653918385503,137.29525291019942,191.0,0.4985478929801377,1.0026574462235458,2.0,1.3833333333333333,0.0026574462235457222,54.22916663487752,231.68406067560173,466.76948352943555,737.9153167038231,70.11897298868021,0.3473223654633969,47.6709638406834,750.4757865049195,134.68064876416827,50.73640408416586
2026-05-18,2,4.389120117187499,315.93811463117595,107.95533076918733,163.0,0.2904633387885626,1.0,,0.0,0.0,17.283333333333335,91.75543022868167,315.93811463117595,402.3547812978427,100.74274813019088,0.7311926639438204,78.84576579520865,704.1536217385259,130.0599768370031,48.34891480902828
2026-05-25,4,10.149840270996092,499.6550249477227,133.79303054986696,195.0,0.4737094365238791,1.0110247798301513,2.0977777777777775,5.9,0.010319561212379707,65.149751329422,253.0657036480456,506.23582002503315,831.9845766721432,182.62856830677526,0.350774547346266,47.327223367305955,640.9503715580839,127.84554480603867,42.169729491074854
2026-06-01,8,23.565900344848632,1129.5784115036329,140.58707170913144,201.0,0.5218941255966768,1.0197793845556133,2.0968853178660405,16.566666666666666,0.014955828421249184,111.73328831593196,589.7226861561563,1152.495872316597,1711.1623138962566,77.72918678895513,0.48472771949351967,68.2445635708119,920.8542471425162,129.90767148459628,62.09888490339117
2026-06-08,5,19.084640075683595,902.0442905465762,131.6648569249507,190.0,0.4586160065599342,1.0030757105693389,2.0,1.8166666666666669,0.00307571056933872,81.01654079755147,385.7281149394378,904.1108966382667,1309.1936006260241,69.171977278736,0.565231136486225,71.42261220880546,1063.6738181230664,128.5000724882841,68.79572844405966
2026-06-15,4,15.888920074462892,561.3785140852133,140.9903506955264,188.0,0.5247542602519601,1.0007529810331997,2.0,0.3833333333333333,0.000752981033199639,80.39998749891917,294.50894994067613,561.7788912880321,963.7788287826279,62.29574533682417,0.41726677270088225,59.08228996710056,1204.0298299942629,136.7588274698689,84.57489198545613
