id,transition_count,hr_rise_events,avg_hr_rise_bpm,median_hr_rise_bpm,avg_hr_rise_bpm_per_min,hr_drop_events,avg_hr_drop_bpm,median_hr_drop_bpm,avg_hr_drop_bpm_per_min
DA45607D-0E9F-476B-93B1-1BD4D40F84AB,72,70.0,8.612051221926313,6.611111111111114,4.3060256109631565,69.0,-9.904937064118736,-10.469696969696969,-13.206582752158315
24F0E91D-2614-467A-8E59-3A7FAF8246B7,89,87.0,4.183788128837083,4.569444444444429,2.0918940644185415,89.0,-0.26431604762821015,-1.6805555555555713,-0.3524213968376136
09A85078-C099-45C1-9D79-52C559908D73,99,97.0,3.2078566358032723,1.2739130434782453,1.6039283179016361,98.0,-4.735304213193691,-3.194444444444457,-6.313738950924922
7A3DDC2A-A49A-4E71-82C0-09E9807B0394,87,79.0,2.3404358102520946,3.761363636363626,1.1702179051260473,84.0,-5.743902462234225,-5.111111111111114,-7.658536616312302
0A513861-4AE8-4C61-8242-E555647400C1,50,48.0,7.1447669079582425,3.8067632850241466,3.5723834539791213,47.0,-4.7022132292622585,-3.0138888888888857,-6.269617639016343
8117D545-8806-42B5-AABC-6F20CEFDB0FF,52,49.0,6.271793390335329,3.8055555555555713,3.1358966951676646,52.0,-8.160052857158226,-7.356884057971023,-10.880070476210967
8790A73A-CA2A-4A9E-BACB-A8D4667C5C10,60,58.0,2.219925946193202,1.0416666666666714,1.109962973096601,59.0,-5.421377796937313,-4.9375,-7.228503729249751
6E2810FF-F397-404E-889A-34A3D79CA42F,35,32.0,1.0688359178833777,-0.8416666666666686,0.5344179589416889,34.0,-2.3357956062375322,1.9722222222222214,-3.114394141650043
7B67EE98-4BF9-4F9C-92F1-37D3934E3251,48,36.0,-0.708337209702299,3.2281159420289995,-0.3541686048511495,41.0,-5.391829417310065,-2.9423076923076934,-7.189105889746753
22E99234-1A52-446E-B13E-8A44B73131FE,62,52.0,3.736993615700212,4.650793650793645,1.868496807850106,52.0,-8.675986957042447,-8.880952380952387,-11.567982609389933
7EA43ED3-1916-487B-9569-F57348882481,105,103.0,1.9691866170242212,2.05714285714285,0.9845933085121106,105.0,-5.925919477740438,-3.854545454545473,-7.901225970320585
6213DE36-DE43-4101-81B8-101C8AFB75DF,80,74.0,4.197008602517588,1.1698717948717885,2.098504301258794,78.0,-3.9065267674735638,-0.7584541062801833,-5.20870235663142
5D47834E-9FCF-46BD-AEDC-616B134F5939,78,74.0,3.087358919778829,0.9375,1.5436794598894146,73.0,-4.048054544129195,-2.4250000000000114,-5.397406058838927
25281BF3-5976-4CD1-92D7-66698C29EECE,82,80.0,3.393584089129375,2.100378787878782,1.6967920445646876,81.0,-0.8760419838532411,-0.125,-1.1680559784709872
1F203D30-1DB9-422F-8563-BE2C124291B6,83,79.0,3.239054162983715,1.3822222222222251,1.6195270814918574,81.0,-2.9732089003391926,-4.305555555555543,-3.96427853378559
A579C5EE-2F0A-417A-AF08-B57D23791BF3,109,102.0,5.459123908725044,1.4749999999999943,2.729561954362522,99.0,-4.132215072417884,0.25,-5.509620096557178
F8D6E08E-72FD-480D-A1B0-BE1E64F091AB,66,57.0,3.022852413069626,0.11363636363635976,1.511426206534813,56.0,-9.717429837070743,-9.203804347826093,-12.956573116094324
A32ADE83-8E2A-4457-8AD0-08B828F30E4D,99,89.0,2.2012860518447024,-0.285714285714306,1.1006430259223512,91.0,-5.4733448373397735,-4.385714285714272,-7.297793116453031
727896DF-2EDF-44AF-8708-809B5407831E,42,34.0,3.894156912694397,2.664999999999992,1.9470784563471986,32.0,-3.6951421187949363,-2.8622009569377838,-4.926856158393248
CD733C99-195F-4DCA-A3CE-1F0AEA125764,111,109.0,6.401257455605002,1.0833333333333428,3.200628727802501,110.0,-6.1793343527701765,-2.6231884057970944,-8.239112470360235
04BE8CF2-28F6-4A37-BFD0-B8B326266789,135,134.0,1.1592055184973766,0.5797101449275317,0.5796027592486883,134.0,-2.5827387674477182,-1.8115981240981398,-3.4436516899302907
156ABB6C-7EDF-47CC-9D27-EA174877627D,68,65.0,0.06917540393230166,-1.9869565217391312,0.03458770196615083,67.0,-1.0237318574370815,-1.4000000000000057,-1.3649758099161087
8C753D26-2ACD-421F-A4AD-B0F15651AB39,79,66.0,1.4742694638840905,1.4527777777777757,0.7371347319420453,68.0,-3.0498796742928054,-1.5998188405797151,-4.066506232390408
F6B24AB8-94F3-435D-BE8D-5886050A6C67,105,95.0,-1.0896945553983526,-0.3333333333333428,-0.5448472776991763,96.0,-1.7371142550744245,-0.2400000000000091,-2.316152340099232
