week_start,sessions,total_distance_km,total_duration_min,mean_avg_hr,max_hr,mean_hrr_intensity,mean_sample_zone_depth,mean_active_zone_depth,total_active_zone_minutes,mean_active_zone_share,total_near_max_min,total_simple_hr_load,total_zone_weighted_load,total_combined_load,mean_load_per_km,mean_hr_efficiency_proxy,mean_pace_50_s,mean_hr_rise_bpm,mean_hr_rise_bpm_per_min,mean_hr_drop_bpm,mean_hr_drop_bpm_per_min,total_transition_events,load_4w_avg,hr_4w_avg,near_max_4w_avg
2025-11-03,3,10.904220291137694,409.409400866429,143.71002032265713,167.79976580614783,0.5440426973238095,3.7206423553027768,3.9166666666666665,12.0,0.915356306457009,267.3999157289664,220.6990480798103,1487.5975831342878,2824.5971617791197,259.0459164037424,0.3905528609129953,55.78093713459117,,,,,321,3033.2126375190223,142.4088012454582,268.7606711839636
2025-11-10,6,13.716000366210935,486.463270932436,134.0409863070514,174.78730823197293,0.47546798799327245,2.7660634603491747,3.8240601503759395,10.166666666666668,0.579161790590362,268.9663771271706,248.14056743657784,1573.4526765176115,2918.2845621534643,221.3540031190702,0.3922589613304582,51.54328145101132,,,,,355,2744.8676132909727,140.398338452563,253.49245314548412
2025-11-17,4,14.721840393066406,493.6274494012197,145.5526973665321,174.5537056928034,0.5571113288406532,3.83234456573327,4.047480620155039,13.666666666666668,0.8979591836734694,330.9770509501298,275.4044393191797,1895.4869077588764,3550.3721625095254,238.3598348632899,0.3089182703830112,44.537141546454635,,,,,412,3010.0091551591117,142.89752253320736,274.1076147119204
2025-11-24,4,14.76756039428711,690.1592619121075,137.15941088237224,182.97611670319318,0.4975844743430655,3.198275966964272,3.85891472868217,13.083333333333334,0.6692936559843035,233.54982942938804,306.49159363481806,1818.0083387863956,2985.7574859333354,205.0809786129122,0.6387058414325005,79.56451947073728,,,,,416,3069.752843093861,140.11577871965324,275.2232933089137
2025-12-01,6,20.939760559082032,771.3254651844502,137.5585878600898,157.6417910447126,0.5004155167382255,3.126442882229604,3.4335978835978835,20.5,0.870715985851327,438.2475994984309,386.77900899148074,2428.523943057797,4619.761940549952,220.5455241127863,0.3716262326317898,51.0777584580598,,,,,614,3518.544037786569,138.5779206040114,317.93521425127983
2025-12-08,6,20.80260055541992,773.4363039175669,139.74941426720576,167.93248945129665,0.5159532926752181,3.310714627876178,3.637575075075075,20.083333333333336,0.8754917484807803,329.00792498985925,398.6320857766798,2568.5221887715816,4213.561813720878,199.65017299827056,0.4085667983360666,56.83347124468585,,,,,609,3842.363350678422,140.00502759404998,332.945601216952
2025-12-15,3,8.709660232543945,366.7488475998243,141.51441986431738,160.04388489217197,0.5284710628674992,3.575056862241656,4.118181818181818,10.583333333333332,0.8245141747129656,245.4497356414795,193.95269060245866,1303.4329964768035,2530.681674684201,291.16092476154176,0.3999641451220066,56.73312786119603,,,,,315,3587.440728722091,138.9954582184963,311.5637723897894
2025-12-22,3,10.929600219726563,376.05001715024315,139.615307616218,171.9635307549407,0.5150021816753049,3.3596946379147785,3.7070105820105823,12.0,0.8717053438364913,131.01686632037163,193.3716324620379,1264.0134388218178,1919.0977704236757,178.34664641921395,0.36645398603626145,51.15837552934789,,,,,332,3320.7757998446764,139.60943240195775,285.9305316125353
2025-12-29,5,18.173700485229492,714.1116822838783,139.90894883022355,171.1815709606047,0.5170847434767627,3.321304175917759,3.9244444444444446,19.0,0.7909437634964567,296.1847932855288,369.0166058240949,2368.6152007221103,3849.5391671497546,211.90709370391806,0.36165752144057756,50.39181674206159,,,,,502,3128.220106494627,140.19702264449117,250.41483005930976
2026-01-05,6,16.939260452270506,785.5320434808731,133.37768974308582,168.92979452054797,0.470763757043162,2.6996087244289444,3.5124999999999997,17.0,0.6466172837508891,342.1390227675438,369.3456992224784,2119.341373949307,3830.0364877870265,226.0576059460275,0.4197022979516343,55.69451778484944,,,,,498,3032.338775011164,138.60409151346119,253.6976045037309
