week_start,sessions,total_distance_km,total_duration_min,mean_avg_hr,max_hr,mean_hrr_intensity,mean_sample_zone_depth,mean_active_zone_depth,total_active_zone_minutes,mean_active_zone_share,total_near_max_min,total_simple_hr_load,total_zone_weighted_load,total_combined_load,mean_load_per_km,mean_hr_efficiency_proxy,mean_pace_50_s,mean_hr_rise_bpm,mean_hr_rise_bpm_per_min,mean_hr_drop_bpm,mean_hr_drop_bpm_per_min,total_transition_events,load_4w_avg,hr_4w_avg,near_max_4w_avg,load_delta,load_pct_change,acute_load_2w,chronic_load_6w,acute_chronic_ratio,near_max_share,load_per_hour,high_intensity_week,high_load_week,low_load_week,load_phase,phase_with_intensity,previous_phase,phase_transition
2024-08-05,7,6.338447875976562,502.5306140681108,107.9481549350094,170.0,0.2904124463475845,1.2904979654656377,2.604642711111439,66.38333333333333,0.1762268610898714,22.46666667064031,134.17863171875723,620.1266374101925,732.459970763394,119.58503500442008,2.2351546067681407,236.1021858603695,,,17.125,22.83333333333333,7,1202.018071769261,124.57604691684432,34.41872221678496,563.8527381172505,334.41788306947063,450.5336017047688,1606.372335861499,0.2804664844176037,0.04470706070773885,87.45257903799504,False,False,True,recovery,recovery,recovery,recovery -> recovery
2024-08-12,5,8.979870529174804,459.7196959177653,133.2703452553303,198.0,0.4700024486193639,2.928202707223284,3.827722707517494,315.76666666666665,0.5596780293090285,60.94986568291982,246.14654762186572,1606.7343355637809,1911.48366397838,192.3659833062424,0.733753590723947,91.40839684896368,4.2963582025053055,2.1481791012526528,-4.161824314882182,-5.549099086509576,302,1297.6082574555771,123.47781477695682,39.83537567853928,1179.023693214986,160.96766243569166,1321.971817370887,1415.0315416648045,0.9342348763587055,0.13258049682044196,249.47597602870246,False,False,False,mixed,mixed,recovery,recovery -> mixed
2024-08-19,4,10.67562028503418,519.1172305504481,140.50725740837714,192.0,0.5213280667260789,3.194761171078561,4.505687379525002,305.5,0.6205385055061023,83.93330446481704,268.3547313845671,1643.4869719967585,2063.1534943208435,193.54396336348424,0.3954652347054425,55.24906063619935,2.923840021381205,1.4619200106906027,-5.026686683772002,-6.702248911696001,348,1218.9260904271905,124.28432039551564,42.85620920459429,151.66983034246346,7.934665265555685,1987.3185791496117,1463.7849075627116,1.3576575143533995,0.16168468223606836,238.46099180331618,False,False,False,loading,loading,mixed,mixed -> loading
2024-08-26,5,16.253460433959958,593.0310597141583,152.08660175777575,196.0,0.6034510762962819,4.071271082265254,4.849229875537387,447.6333333333333,0.7936666789653666,129.74972523053486,354.3130103858477,2372.372375565385,3021.12100171806,187.0261678613749,0.3207888782232861,48.53736679217036,2.2050233367322862,1.1025116683661431,-2.2290335389773808,-2.972044718636508,450,1932.0545326951687,133.45308983912315,74.27489051222801,957.9675073972167,46.43219760595485,2542.137248019452,1712.451254310202,1.4845019626812432,0.21879077512917178,305.6623378047933,False,True,False,loading,loading,loading,loading -> loading
2024-09-02,2,6.560820175170898,267.3458815495173,156.9046775461744,205.0,0.637621826568613,4.496029682617511,4.80391219214466,240.16666666666663,0.9185741523877078,42.822918421030046,170.1961877216341,1195.737081269789,1409.8516733749393,217.58067719067665,0.2875264432824342,45.108597703680815,2.076679824954132,1.038339912477066,-2.836193451635419,-3.781591268847224,152,2101.4024583480555,145.6922204919144,79.36395344982544,-1611.2693283431208,-53.3334920192478,2215.4863375464997,1551.1128394669602,1.4283205458526482,0.16017796187033637,316.4107107699303,False,False,True,recovery,recovery,loading,loading -> recovery
2024-09-09,5,16.322040435791013,589.8131827692191,149.80220893983983,195.0,0.5872497087931903,4.007783822526041,4.612577110961185,447.8833333333333,0.8303519932840334,102.6332158823808,342.5278292694712,2326.147153609652,2839.313233021556,174.78431300391503,0.3299192005339801,49.15099774054503,2.380730626400738,1.190365313200369,-3.657833880084489,-4.8771118401126525,446,2333.3598506088497,149.8251864130418,89.7847909996907,1429.4615596466165,101.39091839531847,2124.5824531982475,1996.2305061961954,1.0642971573691788,0.17400970151346873,288.8351752014858,False,False,False,loading,loading,recovery,recovery -> loading
2024-09-16,4,13.441680358886718,504.8306308329105,145.11139918045092,196.0,0.5539815544712832,3.550592005510549,4.234836146823026,266.0333333333333,0.7918939111975327,97.09984072049458,279.52399711952364,1790.825702190868,2276.324905793341,178.41247971418983,0.3795452270164176,54.82633965731298,3.639597942726059,1.8197989713630296,-2.759543942963544,-3.6793919239513913,405,2386.6527034769742,150.97622185606022,93.07642506361007,-562.988327228215,-19.828327522324507,2557.8190694074483,2253.5413287011866,1.1350220370183448,0.1923414206469433,270.5451809100025,False,False,False,mixed,mixed,loading,loading -> mixed
2024-09-23,5,17.190720458984377,539.9510209918022,156.47529131471816,202.0,0.6345765341469374,4.408560711572131,4.906323083822273,440.65,0.8730533328298126,105.7832512676716,342.9499247250972,2382.473489761396,2911.389746099754,170.67378602714737,0.3038079162229026,47.47569188868226,1.791338522873793,0.8956692614368965,-2.6920094563058976,-3.589345941741197,471,2359.2198895723977,152.07339424529584,87.08480657289425,635.0648403064133,27.89869050284286,2593.8573259465475,2420.192342388082,1.0717566866553692,0.19591267940074447,323.51709317100705,False,False,False,loading,loading,mixed,mixed -> loading
2024-09-30,4,10.773903710862008,425.9595507999261,141.8870942033822,204.0,0.5311141432863985,3.3857648904980557,4.18244459370024,298.75,0.6783245787469726,89.4999923467636,246.98031371832496,1618.7233814213864,2066.2233431552045,202.03381990456856,0.968930801312633,116.81854846526956,2.7926470480288548,1.3963235240144274,-3.096940146932006,-4.129253529242675,315,2523.312807017464,148.31899840959778,98.75407505432764,-845.1664029445496,-29.029655135550904,2488.8065446274795,2420.703983860476,1.0281333699704973,0.21011382930301262,291.0450073404805,False,False,False,mixed,mixed,loading,loading -> mixed
2024-10-07,4,14.561820388793944,516.1443859179815,143.63841278980595,194.0,0.5435348424808933,3.463360959342509,4.430466905801342,348.3,0.7210845486166101,82.06642294923464,280.4534905373576,1785.3231723420351,2195.6552870882083,157.51535675990914,0.4135326867263131,59.35954628822057,0.2598702297196285,0.1299351148598142,-0.2696015412200707,-0.3594687216267609,303,2362.398320534127,146.7780493720893,93.6123768210411,129.43194393300382,6.264179734575848,2130.9393151217064,2283.1263647555006,0.9333426953570781,0.1589989646080845,255.23733439624525,False,False,False,holding,holding,mixed,mixed -> holding
2024-10-14,4,12.710160339355468,506.2834190825621,145.09096553167447,198.0,0.5538366349764147,3.517068884353334,4.452518357138259,335.75,0.7233626599644742,49.33333334724109,279.4954801544157,1773.3011691497145,2019.96783588592,161.93880029952197,0.37311678717732,53.9150017954026,1.3449759240690913,0.6724879620345456,-2.720572445326072,-3.6274299271014288,429,2298.309053057272,146.7729409598952,81.67074997772772,-175.68745120228823,-8.001595343104972,2107.811561487064,2384.812391840664,0.8838479574740036,0.09744212725085524,239.38779265728007,False,False,False,unloading,unloading,holding,holding -> unloading
2024-10-21,6,19.979640533447267,707.142199454705,146.59188659527163,203.0,0.5644814652146923,3.783004966733658,4.724173182930091,492.75,0.7449396868656178,149.23330359657606,399.5140788273407,2697.580693732295,3443.747211715176,173.8069321711545,0.325581011848263,47.679206020270605,2.2665304684734764,1.1332652342367382,-2.512633664119031,-3.350178218825375,603,2431.398419461127,144.30208978003355,92.53326305995384,1423.779375829256,70.4852498408626,2731.857523800548,2485.5513882896007,1.099095169253547,0.21103719126316262,292.1970048771579,False,True,False,loading,loading,unloading,unloading -> loading
2024-10-28,5,19.339560516357423,653.1793548007806,142.46979943698148,200.0,0.5352468045175991,3.312958918187716,4.54813860016608,379.45,0.6429306243573231,99.533314371109,350.699160184011,2176.6251578554334,2674.2917297109784,136.04741492781034,0.348382138763745,49.62482008837708,2.113524429458894,1.056762214729447,-4.299844292619647,-5.733125723492863,484,2583.4155161000704,144.44776608843338,95.0415935660402,-769.4554820041976,-22.343552958434664,3059.019470713077,2551.8791922758737,1.1987320873073597,0.1523828235530601,245.6561166597162,False,False,False,mixed,mixed,loading,loading -> mixed
2024-11-04,5,18.996660507202147,675.7137305676937,142.2665087050806,203.0,0.5338050262771674,3.497331361163039,4.722446643197625,420.1666666666666,0.6648246331544084,114.43321496645608,360.9499363873555,2369.9733932783743,2942.1394681106544,154.49818774845156,0.3411967380233558,48.4013757763543,0.9674376583187932,0.4837188291593966,-2.3187096152891997,-3.0916128203855986,536,2770.0365613556824,144.10479006725205,103.13329157034556,267.847738399676,10.015651449837272,2808.2155989108164,2557.004145944357,1.098244444916096,0.16935162005708576,261.2472709979281,False,True,False,loading,loading,mixed,mixed -> loading
2024-11-11,4,10.561320281982422,380.0538542151451,117.88142848188876,189.0,0.3608611949070125,2.636253984234142,4.249351353376186,210.9,0.5054792964964224,48.6332171857357,186.9789864738843,1181.0556820683055,1424.2217679969838,135.22748271093954,0.3670334656340586,51.03747911189949,-0.1800770175760919,-0.0900385087880459,-1.521989868189,-2.0293198242520005,310,2621.100044383448,137.30240580480563,102.95826252996922,-1517.9177001136707,-51.5923094933507,2183.180618053819,2450.003883417987,0.8910927173748296,0.12796401522139247,224.8452558290454,False,False,True,recovery,recovery,loading,loading -> recovery
