id,hr_sample_zone_seconds,avg_sample_zone_depth,avg_active_zone_depth,avg_rest_zone_depth,active_zone_minutes,rest_or_low_zone_minutes,active_zone_share,rest_or_low_zone_share,dominant_sample_zone,sample_z1_minutes,sample_z1_share,sample_z2_minutes,sample_z2_share,sample_z3_minutes,sample_z3_share,sample_z4_minutes,sample_z4_share,sample_z5_minutes,sample_z5_share,sample_z6_minutes,sample_z6_share
BD0DDC65-487E-4CF7-BC32-B77A3C3F4F4B,6750.0,2.1697777777777776,3.9706546275395036,1.0,44.3,68.2,0.3937777777777778,0.6062222222222222,z1,68.2,0.6062222222222222,10.55,0.09377777777777778,6.883333333333334,0.06118518518518518,8.233333333333333,0.07318518518518519,10.583333333333334,0.09407407407407407,8.05,0.07155555555555555
FD434C8D-0E31-4FC7-AEF1-7C6C648BE2B1,6697.0,3.01627594445274,4.710634789777411,1.0,60.65,50.96666666666667,0.5433776317754219,0.4566223682245782,z1,50.96666666666667,0.4566223682245782,8.8,0.07884127221143795,7.216666666666667,0.06465581603703151,5.733333333333333,0.05136628341048231,9.883333333333333,0.08854711064655817,29.016666666666666,0.2599671494699119
4548382D-3829-4ED3-9CBD-F891E1EB3D9D,6071.0,3.0625926535990775,4.083476976114258,1.0,67.68333333333334,33.5,0.6689178059627738,0.33108219403722616,z1,33.5,0.33108219403722616,10.833333333333334,0.10706638115631692,13.55,0.13391533520013177,16.083333333333332,0.1589523966397628,13.566666666666666,0.13408005270960302,13.65,0.1349036402569593
6A886D2F-0BC1-4E88-AC46-BE0597992C36,6199.0,2.997580254879819,3.985294117647059,1.0,69.13333333333334,34.18333333333333,0.6691401839006291,0.3308598160993709,z1,34.18333333333333,0.3308598160993709,13.466666666666667,0.13034360380706567,11.566666666666666,0.11195354089369253,16.816666666666666,0.1627681884174867,17.083333333333332,0.16534924987901276,10.2,0.09872560090337151
487C4225-AC1B-422D-9FE5-19D492E7DEBA,6279.0,3.4381270903010033,4.326597131681877,1.0,76.7,27.95,0.7329192546583851,0.2670807453416149,z1,27.95,0.2670807453416149,13.116666666666667,0.12533842968625578,14.233333333333333,0.13600891861761427,7.533333333333333,0.0719859850294633,18.116666666666667,0.17311673833412963,23.7,0.2264691829909221
042099DB-AB74-4ADB-A832-E092F9F68474,128.0,1.1796875,2.0,1.0,0.38333333333333336,1.75,0.1796875,0.8203125,z1,1.75,0.8203125,0.38333333333333336,0.1796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCB6F4D0-1038-42C1-A001-87C0F45A63C6,7475.0,3.2355852842809365,4.2492708535874,1.0,85.71666666666667,38.86666666666667,0.6880267558528428,0.3119732441471572,z1,38.86666666666667,0.3119732441471572,13.066666666666666,0.1048829431438127,17.433333333333334,0.13993311036789297,11.35,0.09110367892976588,22.8,0.18301003344481606,21.066666666666666,0.16909698996655517
4E488DBE-5686-4A4E-BC4C-4DDBBF74F51E,7134.0,4.018502943650126,4.336018590240124,1.0,107.58333333333333,11.316666666666666,0.9048219792542753,0.09517802074572469,z6,11.316666666666666,0.09517802074572469,13.916666666666666,0.11704513596860107,19.8,0.1665264928511354,20.15,0.16947014297729185,23.65,0.19890664423885618,30.066666666666666,0.25287356321839083
3B9D1642-DCCE-4CEC-9386-5E42410D36E8,6305.0,2.3980967486122124,3.351921024546425,1.0,62.46666666666667,42.61666666666667,0.5944488501189532,0.4055511498810468,z1,42.61666666666667,0.4055511498810468,18.933333333333334,0.18017446471054718,21.9,0.208406026962728,8.55,0.08136399682791436,6.883333333333334,0.0655035685963521,6.2,0.05900079302141158
324E8DA5-2D12-4916-9CA4-5166B05CE78A,7869.0,3.5051467784979033,4.782233307751343,1.0,86.86666666666666,44.28333333333333,0.6623459143474393,0.33765408565256066,z1,44.28333333333333,0.33765408565256066,11.466666666666667,0.08743169398907104,9.8,0.07472359893252002,8.916666666666666,0.06798830855254798,12.683333333333334,0.09670860338035328,44.0,0.335493709492947
4313196C-2E31-454D-A64D-8185308275D9,6365.0,2.880282796543598,4.298787210584344,1.0,60.46666666666667,45.61666666666667,0.5699921445404557,0.4300078554595444,z1,45.61666666666667,0.4300078554595444,12.366666666666667,0.11657501963864886,7.8,0.07352710133542813,8.166666666666666,0.0769835035349568,13.666666666666666,0.12882953652788687,18.466666666666665,0.17407698350353495
555AE5D6-667F-4D5E-816C-BA08094D4ED5,7115.0,3.2542515811665496,4.024514425796719,1.0,88.38333333333334,30.2,0.745326774420239,0.2546732255797611,z1,30.2,0.2546732255797611,17.8,0.1501054111033029,15.1,0.12733661278988054,16.45,0.1387210119465917,25.2,0.21250878425860859,13.833333333333334,0.11665495432185524
87C74DC4-FBB9-492F-A52F-F09DF7C01940,6717.0,4.327378293881197,4.95575221238938,1.0,94.16666666666667,17.783333333333335,0.8411493226142623,0.1588506773857377,z6,17.783333333333335,0.1588506773857377,10.183333333333334,0.09096322763138306,6.45,0.05761500669941939,10.116666666666667,0.09036772368616942,18.016666666666666,0.1609349411939854,49.4,0.441268423403305
9C68F9B0-34C8-4CAD-A866-F14FB2518F8C,3627.0,3.7044389302453817,4.383580545015523,1.0,48.31666666666667,12.133333333333333,0.7992831541218638,0.2007168458781362,z5,12.133333333333333,0.2007168458781362,3.7666666666666666,0.0623104494072236,9.05,0.14971050454921422,9.7,0.16046319272125723,16.483333333333334,0.2726771436448856,9.316666666666666,0.15412186379928317
40129A75-76B4-4E75-BBCA-47B73C575127,6470.0,4.064760432766615,4.565084501977706,1.0,92.7,15.133333333333333,0.8596599690880989,0.1403400309119011,z6,15.133333333333333,0.1403400309119011,11.033333333333333,0.10231839258114374,13.916666666666666,0.12905718701700156,13.966666666666667,0.1295208655332303,19.2,0.17805255023183925,34.583333333333336,0.3207109737248841
993CADE4-0B48-424C-832F-6FD5D7C14B3D,7263.0,2.474184221396117,3.729984701682815,1.0,65.36666666666666,55.68333333333333,0.5399972463169489,0.4600027536830511,z1,55.68333333333333,0.4600027536830511,15.25,0.12598099958694753,16.9,0.1396117306897976,11.4,0.09417596034696406,13.883333333333333,0.11469089907751617,7.933333333333334,0.06553765661572353
BC8A92A1-117D-4E4C-A510-02F04ADE9BF4,6122.0,3.0047370140476968,4.080572289156627,1.0,66.4,35.63333333333333,0.6507677229663509,0.3492322770336491,z1,35.63333333333333,0.3492322770336491,11.383333333333333,0.11156484808885984,12.716666666666667,0.12463247304802352,12.633333333333333,0.12381574648807579,18.5,0.18131329630839596,11.166666666666666,0.10944135903299575
57C52E36-1E93-46D3-BA37-795394D0A228,6467.0,3.3691046853254987,4.835043804755945,1.0,66.58333333333333,41.2,0.6177516622854492,0.3822483377145508,z1,41.2,0.3822483377145508,6.616666666666666,0.06138858821710221,6.85,0.06355342508118138,8.016666666666667,0.07437760940157724,14.516666666666667,0.13468377918663987,30.583333333333332,0.2837482603989485
2E58D90E-A2C8-4CEF-B57B-4F4E228767B1,5870.0,1.8359454855195911,3.758291174817313,1.0,29.65,68.18333333333334,0.3030664395229983,0.6969335604770017,z1,68.18333333333334,0.6969335604770017,7.25,0.07410562180579217,5.533333333333333,0.0565587734241908,6.5,0.06643952299829642,7.866666666666666,0.08040885860306644,2.5,0.02555366269165247
03443DC0-797F-4C4A-A5C4-80282E33007E,2752.0,1.394985465116279,2.7419871794871793,1.0,10.4,35.46666666666667,0.22674418604651161,0.7732558139534884,z1,35.46666666666667,0.7732558139534884,6.033333333333333,0.13154069767441862,2.05,0.04469476744186047,1.2833333333333334,0.0279796511627907,1.0333333333333334,0.02252906976744186,0.0,0.0
E8796BC2-6892-4DB4-873F-1C370D33FBB9,5304.0,2.7217194570135748,4.098744485917883,1.0,49.11666666666667,39.28333333333333,0.5556184012066365,0.4443815987933635,z1,39.28333333333333,0.4443815987933635,11.233333333333333,0.12707390648567118,6.95,0.07861990950226244,6.733333333333333,0.07616892911010557,14.133333333333333,0.15987933634992457,10.066666666666666,0.1138763197586727
271AE2CC-523A-4CE8-80EC-48DB38B8625A,5925.0,2.799831223628692,3.6560398505603984,1.0,66.91666666666667,31.833333333333332,0.6776371308016877,0.32236286919831225,z1,31.833333333333332,0.32236286919831225,14.833333333333334,0.150210970464135,18.883333333333333,0.19122362869198312,12.833333333333334,0.12995780590717299,15.2,0.1539240506329114,5.166666666666667,0.05232067510548523
E57ACF66-7675-4B6A-A39B-B3E349967D5C,0.0,,,,,,,,,,,,,,,,,,,,
A2AF0114-3DEB-4B02-B42B-812B52FE7FE0,7364.0,2.9082020640956,4.149260421335724,1.0,74.36666666666666,48.36666666666667,0.6059206952743075,0.3940793047256926,z1,48.36666666666667,0.3940793047256926,14.983333333333333,0.12208039109179794,14.666666666666666,0.11950027159152635,9.416666666666666,0.0767246061922868,14.866666666666667,0.12112982074959261,20.433333333333334,0.16648560564910375
85769989-32A9-4179-83B3-F5286912F567,6090.0,3.079146141215107,4.187012333249434,1.0,66.21666666666667,35.28333333333333,0.6523809523809524,0.3476190476190476,z1,35.28333333333333,0.3476190476190476,11.516666666666667,0.11346469622331691,9.766666666666667,0.09622331691297209,12.433333333333334,0.12249589490968801,19.816666666666666,0.19523809523809524,12.683333333333334,0.12495894909688013
2ED466F1-E347-41EA-86C7-391CC81FB67A,35.0,1.1428571428571428,2.0,1.0,0.08333333333333333,0.5,0.14285714285714285,0.8571428571428571,z1,0.5,0.8571428571428571,0.08333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC12BC7C-B00B-402B-8474-46E311CC2BB6,7289.0,2.643298120455481,3.797290985520785,1.0,71.36666666666666,50.11666666666667,0.5874605570037043,0.4125394429962958,z1,50.11666666666667,0.4125394429962958,15.7,0.12923583481959117,18.55,0.152695843051173,11.683333333333334,0.09617231444642613,15.383333333333333,0.1266291672383043,10.05,0.08272739744820963
8134304F-AF2D-4436-B05D-28AF8355247B,6473.0,3.237447860342963,4.052265542676501,1.0,79.08333333333333,28.8,0.7330449559709563,0.26695504402904374,z1,28.8,0.26695504402904374,16.116666666666667,0.14938977290282712,15.383333333333333,0.14259230650393945,13.05,0.12096400432566043,17.316666666666666,0.16051289973737062,17.216666666666665,0.15958597250115866
07C3163F-201E-49E5-A1FA-6EA022D4FC52,6500.0,3.167692307692308,3.962573591253154,1.0,79.26666666666667,29.066666666666666,0.7316923076923076,0.2683076923076923,z1,29.066666666666666,0.2683076923076923,13.666666666666666,0.12615384615384614,17.4,0.1606153846153846,15.3,0.14123076923076924,24.033333333333335,0.22184615384615386,8.866666666666667,0.08184615384615385
81A533CA-58EC-4299-B8B2-53B5A1FD9BEA,35.0,1.0,,1.0,0.0,0.5833333333333334,0.0,1.0,z1,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1FE5CDDD-D6F8-44C7-A007-2F31C32E0251,7287.0,3.430080966104021,4.696096848257149,1.0,79.85,41.6,0.6574722107863318,0.34252778921366817,z1,41.6,0.34252778921366817,6.85,0.05640181144503911,9.666666666666666,0.07959379717304789,13.033333333333333,0.10731439549883354,21.65,0.17826265953067105,28.65,0.23589954713874023
722F76A8-B870-4C20-924B-79BE5F74707F,6446.0,2.0955631399317407,3.6985097439816585,1.0,43.61666666666667,63.81666666666667,0.40598820974247596,0.594011790257524,z1,63.81666666666667,0.594011790257524,9.7,0.09028855103940428,8.933333333333334,0.08315234253800807,10.85,0.1009928637914986,13.083333333333334,0.12178094942600062,1.05,0.009773502947564381
A6EF97C2-B8EF-4253-A17A-5389EEFF287A,7464.0,2.932207931404073,4.18788682581786,1.0,75.4,49.0,0.6061093247588425,0.39389067524115756,z1,49.0,0.39389067524115756,12.45,0.10008038585209003,12.066666666666666,0.0969989281886388,13.65,0.10972668810289389,23.333333333333332,0.18756698821007503,13.9,0.11173633440514469
83E39301-82AA-4D9A-A164-E616FBC189C3,5532.0,3.4188358640636296,4.506551362683438,1.0,63.6,28.6,0.6898047722342733,0.31019522776572667,z1,28.6,0.31019522776572667,9.15,0.0992407809110629,8.05,0.08731019522776573,8.6,0.09327548806941431,17.033333333333335,0.18474331164135938,20.766666666666666,0.225234996384671
