swimmer,event,course,time,time_seconds,date,meet,age,points,team,lsc,standard,rank,person_key,swim_event_key,meet_key,sort_key,usas_swim_time_key,source_file,raw_json,race_date,race_time,race_time_sec,distance,stroke,raw_record,event_course,event_best_sec,is_best_time,percent_off_best,is_current_year
gmo,50 FR SCY,SCY,37.56,37.56,2019-04-07,"2019 SN Hot Dog Meet, Ap",9,319.0,San Francisco Serpents,PC,2016-2020 B,,1731452,1,71008,1010003756.0,753570,gmo-result,"{""Age"": ""9"", ""Event"": ""50 FR SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 SN Hot Dog Meet, Ap"", ""MeetKey"": ""71008"", ""PersonKey"": ""1731452"", ""Points"": ""319"", ""SortKey"": ""1010003756.00"", ""Swim Date"": ""04/07/2019"", ""Swim Time"": ""37.56"", ""SwimEventKey"": ""1"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 B"", ""UsasSwimTimeKey"": ""753570""}",2019-04-07,37.56,37.56,50.0,freestyle,"{'Age': '9', 'Event': '50 FR SCY', 'LSC': 'PC', 'Meet': '2019 SN Hot Dog Meet, Ap', 'MeetKey': '71008', 'PersonKey': '1731452', 'Points': '319', 'SortKey': '1010003756.00', 'Swim Date': '04/07/2019', 'Swim Time': '37.56', 'SwimEventKey': '1', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 B', 'UsasSwimTimeKey': '753570'}",50 FR SCY SCY,27.65,False,35.84086799276674,False
gmo,100 IM SCY,SCY,1:31.74,91.74,2019-04-07,"2019 SN Hot Dog Meet, Ap",9,364.0,San Francisco Serpents,PC,2016-2020 B,,1731452,20,71008,1200009174.0,136920401,gmo-result,"{""Age"": ""9"", ""Event"": ""100 IM SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 SN Hot Dog Meet, Ap"", ""MeetKey"": ""71008"", ""PersonKey"": ""1731452"", ""Points"": ""364"", ""SortKey"": ""1200009174.00"", ""Swim Date"": ""04/07/2019"", ""Swim Time"": ""1:31.74"", ""SwimEventKey"": ""20"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 B"", ""UsasSwimTimeKey"": ""136920401""}",2019-04-07,1:31.74,91.74,100.0,individual medley,"{'Age': '9', 'Event': '100 IM SCY', 'LSC': 'PC', 'Meet': '2019 SN Hot Dog Meet, Ap', 'MeetKey': '71008', 'PersonKey': '1731452', 'Points': '364', 'SortKey': '1200009174.00', 'Swim Date': '04/07/2019', 'Swim Time': '1:31.74', 'SwimEventKey': '20', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 B', 'UsasSwimTimeKey': '136920401'}",100 IM SCY SCY,75.75,False,21.108910891089103,False
gmo,50 BK SCY,SCY,42.41,42.41,2019-04-07,"2019 SN Hot Dog Meet, Ap",9,351.0,San Francisco Serpents,PC,2016-2020 B,,1731452,11,71008,1110004241.0,151739229,gmo-result,"{""Age"": ""9"", ""Event"": ""50 BK SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 SN Hot Dog Meet, Ap"", ""MeetKey"": ""71008"", ""PersonKey"": ""1731452"", ""Points"": ""351"", ""SortKey"": ""1110004241.00"", ""Swim Date"": ""04/07/2019"", ""Swim Time"": ""42.41"", ""SwimEventKey"": ""11"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 B"", ""UsasSwimTimeKey"": ""151739229""}",2019-04-07,42.41,42.41,50.0,backstroke,"{'Age': '9', 'Event': '50 BK SCY', 'LSC': 'PC', 'Meet': '2019 SN Hot Dog Meet, Ap', 'MeetKey': '71008', 'PersonKey': '1731452', 'Points': '351', 'SortKey': '1110004241.00', 'Swim Date': '04/07/2019', 'Swim Time': '42.41', 'SwimEventKey': '11', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 B', 'UsasSwimTimeKey': '151739229'}",50 BK SCY SCY,36.42,False,16.447007138934637,False
gmo,100 FR SCY,SCY,1:19.22,79.22,2019-04-07,"2019 SN Hot Dog Meet, Ap",9,363.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,2,71008,1020007922.0,12848189,gmo-result,"{""Age"": ""9"", ""Event"": ""100 FR SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 SN Hot Dog Meet, Ap"", ""MeetKey"": ""71008"", ""PersonKey"": ""1731452"", ""Points"": ""363"", ""SortKey"": ""1020007922.00"", ""Swim Date"": ""04/07/2019"", ""Swim Time"": ""1:19.22"", ""SwimEventKey"": ""2"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""12848189""}",2019-04-07,1:19.22,79.22,100.0,freestyle,"{'Age': '9', 'Event': '100 FR SCY', 'LSC': 'PC', 'Meet': '2019 SN Hot Dog Meet, Ap', 'MeetKey': '71008', 'PersonKey': '1731452', 'Points': '363', 'SortKey': '1020007922.00', 'Swim Date': '04/07/2019', 'Swim Time': '1:19.22', 'SwimEventKey': '2', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '12848189'}",100 FR SCY SCY,58.26,False,35.97665636800549,False
gmo,100 FR SCY,SCY,1:18.34,78.34,2019-04-20,2019 PC 10 & UN Championship,9,385.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,2,4315,1020007834.0,45455615,gmo-result,"{""Age"": ""9"", ""Event"": ""100 FR SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC 10 & UN Championship"", ""MeetKey"": ""4315"", ""PersonKey"": ""1731452"", ""Points"": ""385"", ""SortKey"": ""1020007834.00"", ""Swim Date"": ""04/20/2019"", ""Swim Time"": ""1:18.34"", ""SwimEventKey"": ""2"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""45455615""}",2019-04-20,1:18.34,78.34,100.0,freestyle,"{'Age': '9', 'Event': '100 FR SCY', 'LSC': 'PC', 'Meet': '2019 PC 10 & UN Championship', 'MeetKey': '4315', 'PersonKey': '1731452', 'Points': '385', 'SortKey': '1020007834.00', 'Swim Date': '04/20/2019', 'Swim Time': '1:18.34', 'SwimEventKey': '2', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '45455615'}",100 FR SCY SCY,58.26,False,34.466186062478556,False
gmo,100 IM SCY,SCY,1:32.28,92.28,2019-04-20,2019 PC 10 & UN Championship,9,352.0,San Francisco Serpents,PC,2016-2020 B,,1731452,20,4315,1200009228.0,134472396,gmo-result,"{""Age"": ""9"", ""Event"": ""100 IM SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC 10 & UN Championship"", ""MeetKey"": ""4315"", ""PersonKey"": ""1731452"", ""Points"": ""352"", ""SortKey"": ""1200009228.00"", ""Swim Date"": ""04/20/2019"", ""Swim Time"": ""1:32.28"", ""SwimEventKey"": ""20"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 B"", ""UsasSwimTimeKey"": ""134472396""}",2019-04-20,1:32.28,92.28,100.0,individual medley,"{'Age': '9', 'Event': '100 IM SCY', 'LSC': 'PC', 'Meet': '2019 PC 10 & UN Championship', 'MeetKey': '4315', 'PersonKey': '1731452', 'Points': '352', 'SortKey': '1200009228.00', 'Swim Date': '04/20/2019', 'Swim Time': '1:32.28', 'SwimEventKey': '20', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 B', 'UsasSwimTimeKey': '134472396'}",100 IM SCY SCY,75.75,False,21.821782178217823,False
gmo,50 BK SCY,SCY,42.09,42.09,2019-04-20,2019 PC 10 & UN Championship,9,366.0,San Francisco Serpents,PC,2016-2020 B,,1731452,11,4315,1110004209.0,14217885,gmo-result,"{""Age"": ""9"", ""Event"": ""50 BK SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC 10 & UN Championship"", ""MeetKey"": ""4315"", ""PersonKey"": ""1731452"", ""Points"": ""366"", ""SortKey"": ""1110004209.00"", ""Swim Date"": ""04/20/2019"", ""Swim Time"": ""42.09"", ""SwimEventKey"": ""11"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 B"", ""UsasSwimTimeKey"": ""14217885""}",2019-04-20,42.09,42.09,50.0,backstroke,"{'Age': '9', 'Event': '50 BK SCY', 'LSC': 'PC', 'Meet': '2019 PC 10 & UN Championship', 'MeetKey': '4315', 'PersonKey': '1731452', 'Points': '366', 'SortKey': '1110004209.00', 'Swim Date': '04/20/2019', 'Swim Time': '42.09', 'SwimEventKey': '11', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 B', 'UsasSwimTimeKey': '14217885'}",50 BK SCY SCY,36.42,False,15.568369028006593,False
gmo,100 BK SCY,SCY,1:30.34,90.34,2019-04-20,2019 PC 10 & UN Championship,9,402.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,12,4315,1120009034.0,153790727,gmo-result,"{""Age"": ""9"", ""Event"": ""100 BK SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC 10 & UN Championship"", ""MeetKey"": ""4315"", ""PersonKey"": ""1731452"", ""Points"": ""402"", ""SortKey"": ""1120009034.00"", ""Swim Date"": ""04/20/2019"", ""Swim Time"": ""1:30.34"", ""SwimEventKey"": ""12"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""153790727""}",2019-04-20,1:30.34,90.34,100.0,backstroke,"{'Age': '9', 'Event': '100 BK SCY', 'LSC': 'PC', 'Meet': '2019 PC 10 & UN Championship', 'MeetKey': '4315', 'PersonKey': '1731452', 'Points': '402', 'SortKey': '1120009034.00', 'Swim Date': '04/20/2019', 'Swim Time': '1:30.34', 'SwimEventKey': '12', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '153790727'}",100 BK SCY SCY,69.09,False,30.756983644521636,False
gmo,100 FR LCM,LCM,1:28.89,88.89,2019-05-19,2019 PC VJO LCM C/B/A+,9,406.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,56,117599,1560008889.0,50108401,gmo-result,"{""Age"": ""9"", ""Event"": ""100 FR LCM"", ""LSC"": ""PC"", ""Meet"": ""2019 PC VJO LCM C/B/A+"", ""MeetKey"": ""117599"", ""PersonKey"": ""1731452"", ""Points"": ""406"", ""SortKey"": ""1560008889.00"", ""Swim Date"": ""05/19/2019"", ""Swim Time"": ""1:28.89"", ""SwimEventKey"": ""56"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""50108401""}",2019-05-19,1:28.89,88.89,100.0,freestyle,"{'Age': '9', 'Event': '100 FR LCM', 'LSC': 'PC', 'Meet': '2019 PC VJO LCM C/B/A+', 'MeetKey': '117599', 'PersonKey': '1731452', 'Points': '406', 'SortKey': '1560008889.00', 'Swim Date': '05/19/2019', 'Swim Time': '1:28.89', 'SwimEventKey': '56', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '50108401'}",100 FR LCM LCM,66.84,False,32.98922800718132,False
gmo,50 FL LCM,LCM,57.02,57.02,2019-05-19,2019 PC VJO LCM C/B/A+,9,25.0,San Francisco Serpents,PC,Slower than B,,1731452,71,117599,1710005702.0,93863430,gmo-result,"{""Age"": ""9"", ""Event"": ""50 FL LCM"", ""LSC"": ""PC"", ""Meet"": ""2019 PC VJO LCM C/B/A+"", ""MeetKey"": ""117599"", ""PersonKey"": ""1731452"", ""Points"": ""25"", ""SortKey"": ""1710005702.00"", ""Swim Date"": ""05/19/2019"", ""Swim Time"": ""57.02"", ""SwimEventKey"": ""71"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""Slower than B"", ""UsasSwimTimeKey"": ""93863430""}",2019-05-19,57.02,57.02,50.0,butterfly,"{'Age': '9', 'Event': '50 FL LCM', 'LSC': 'PC', 'Meet': '2019 PC VJO LCM C/B/A+', 'MeetKey': '117599', 'PersonKey': '1731452', 'Points': '25', 'SortKey': '1710005702.00', 'Swim Date': '05/19/2019', 'Swim Time': '57.02', 'SwimEventKey': '71', 'Team': 'San Francisco Serpents', 'Time Standard': 'Slower than B', 'UsasSwimTimeKey': '93863430'}",50 FL LCM LCM,33.76,False,68.89810426540286,False
gmo,50 BK LCM,LCM,50.86,50.86,2019-05-19,2019 PC VJO LCM C/B/A+,9,284.0,San Francisco Serpents,PC,2016-2020 B,,1731452,65,117599,1650005086.0,72413012,gmo-result,"{""Age"": ""9"", ""Event"": ""50 BK LCM"", ""LSC"": ""PC"", ""Meet"": ""2019 PC VJO LCM C/B/A+"", ""MeetKey"": ""117599"", ""PersonKey"": ""1731452"", ""Points"": ""284"", ""SortKey"": ""1650005086.00"", ""Swim Date"": ""05/19/2019"", ""Swim Time"": ""50.86"", ""SwimEventKey"": ""65"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 B"", ""UsasSwimTimeKey"": ""72413012""}",2019-05-19,50.86,50.86,50.0,backstroke,"{'Age': '9', 'Event': '50 BK LCM', 'LSC': 'PC', 'Meet': '2019 PC VJO LCM C/B/A+', 'MeetKey': '117599', 'PersonKey': '1731452', 'Points': '284', 'SortKey': '1650005086.00', 'Swim Date': '05/19/2019', 'Swim Time': '50.86', 'SwimEventKey': '65', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 B', 'UsasSwimTimeKey': '72413012'}",50 BK LCM LCM,39.62,False,28.36951034830894,False
gmo,50 FL SCY,SCY,44.36,44.36,2019-06-02,2019 PC MONT SCY PENTATHLON,10,89.0,San Francisco Serpents,PC,2016-2020 B,,1731452,17,114788,1170004436.0,69637749,gmo-result,"{""Age"": ""10"", ""Event"": ""50 FL SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC MONT SCY PENTATHLON"", ""MeetKey"": ""114788"", ""PersonKey"": ""1731452"", ""Points"": ""89"", ""SortKey"": ""1170004436.00"", ""Swim Date"": ""06/02/2019"", ""Swim Time"": ""44.36"", ""SwimEventKey"": ""17"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 B"", ""UsasSwimTimeKey"": ""69637749""}",2019-06-02,44.36,44.36,50.0,butterfly,"{'Age': '10', 'Event': '50 FL SCY', 'LSC': 'PC', 'Meet': '2019 PC MONT SCY PENTATHLON', 'MeetKey': '114788', 'PersonKey': '1731452', 'Points': '89', 'SortKey': '1170004436.00', 'Swim Date': '06/02/2019', 'Swim Time': '44.36', 'SwimEventKey': '17', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 B', 'UsasSwimTimeKey': '69637749'}",50 FL SCY SCY,30.87,False,43.69938451571104,False
gmo,50 FR SCY,SCY,34.21,34.21,2019-06-02,2019 PC MONT SCY PENTATHLON,10,366.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,1,114788,1010003421.0,27417759,gmo-result,"{""Age"": ""10"", ""Event"": ""50 FR SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC MONT SCY PENTATHLON"", ""MeetKey"": ""114788"", ""PersonKey"": ""1731452"", ""Points"": ""366"", ""SortKey"": ""1010003421.00"", ""Swim Date"": ""06/02/2019"", ""Swim Time"": ""34.21"", ""SwimEventKey"": ""1"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""27417759""}",2019-06-02,34.21,34.21,50.0,freestyle,"{'Age': '10', 'Event': '50 FR SCY', 'LSC': 'PC', 'Meet': '2019 PC MONT SCY PENTATHLON', 'MeetKey': '114788', 'PersonKey': '1731452', 'Points': '366', 'SortKey': '1010003421.00', 'Swim Date': '06/02/2019', 'Swim Time': '34.21', 'SwimEventKey': '1', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '27417759'}",50 FR SCY SCY,27.65,False,23.72513562386981,False
gmo,50 BR SCY,SCY,50.68,50.68,2019-06-02,2019 PC MONT SCY PENTATHLON,10,125.0,San Francisco Serpents,PC,2016-2020 B,,1731452,14,114788,1140005068.0,144511534,gmo-result,"{""Age"": ""10"", ""Event"": ""50 BR SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC MONT SCY PENTATHLON"", ""MeetKey"": ""114788"", ""PersonKey"": ""1731452"", ""Points"": ""125"", ""SortKey"": ""1140005068.00"", ""Swim Date"": ""06/02/2019"", ""Swim Time"": ""50.68"", ""SwimEventKey"": ""14"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 B"", ""UsasSwimTimeKey"": ""144511534""}",2019-06-02,50.68,50.68,50.0,breaststroke,"{'Age': '10', 'Event': '50 BR SCY', 'LSC': 'PC', 'Meet': '2019 PC MONT SCY PENTATHLON', 'MeetKey': '114788', 'PersonKey': '1731452', 'Points': '125', 'SortKey': '1140005068.00', 'Swim Date': '06/02/2019', 'Swim Time': '50.68', 'SwimEventKey': '14', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 B', 'UsasSwimTimeKey': '144511534'}",50 BR SCY SCY,41.44,False,22.297297297297302,False
gmo,50 BK SCY,SCY,41.95,41.95,2019-06-02,2019 PC MONT SCY PENTATHLON,10,224.0,San Francisco Serpents,PC,2016-2020 B,,1731452,11,114788,1110004195.0,58903318,gmo-result,"{""Age"": ""10"", ""Event"": ""50 BK SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC MONT SCY PENTATHLON"", ""MeetKey"": ""114788"", ""PersonKey"": ""1731452"", ""Points"": ""224"", ""SortKey"": ""1110004195.00"", ""Swim Date"": ""06/02/2019"", ""Swim Time"": ""41.95"", ""SwimEventKey"": ""11"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 B"", ""UsasSwimTimeKey"": ""58903318""}",2019-06-02,41.95,41.95,50.0,backstroke,"{'Age': '10', 'Event': '50 BK SCY', 'LSC': 'PC', 'Meet': '2019 PC MONT SCY PENTATHLON', 'MeetKey': '114788', 'PersonKey': '1731452', 'Points': '224', 'SortKey': '1110004195.00', 'Swim Date': '06/02/2019', 'Swim Time': '41.95', 'SwimEventKey': '11', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 B', 'UsasSwimTimeKey': '58903318'}",50 BK SCY SCY,36.42,False,15.183964854475565,False
gmo,100 IM SCY,SCY,1:28.65,88.65,2019-06-02,2019 PC MONT SCY PENTATHLON,10,285.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,20,114788,1200008865.0,118387444,gmo-result,"{""Age"": ""10"", ""Event"": ""100 IM SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC MONT SCY PENTATHLON"", ""MeetKey"": ""114788"", ""PersonKey"": ""1731452"", ""Points"": ""285"", ""SortKey"": ""1200008865.00"", ""Swim Date"": ""06/02/2019"", ""Swim Time"": ""1:28.65"", ""SwimEventKey"": ""20"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""118387444""}",2019-06-02,1:28.65,88.65,100.0,individual medley,"{'Age': '10', 'Event': '100 IM SCY', 'LSC': 'PC', 'Meet': '2019 PC MONT SCY PENTATHLON', 'MeetKey': '114788', 'PersonKey': '1731452', 'Points': '285', 'SortKey': '1200008865.00', 'Swim Date': '06/02/2019', 'Swim Time': '1:28.65', 'SwimEventKey': '20', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '118387444'}",100 IM SCY SCY,75.75,False,17.029702970297038,False
gmo,200 FR LCM,LCM,3:00.92,180.92,2019-06-22,2019 PC NVST C/B/A+,10,350.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,57,135423,1570018092.0,59648102,gmo-result,"{""Age"": ""10"", ""Event"": ""200 FR LCM"", ""LSC"": ""PC"", ""Meet"": ""2019 PC NVST C/B/A+"", ""MeetKey"": ""135423"", ""PersonKey"": ""1731452"", ""Points"": ""350"", ""SortKey"": ""1570018092.00"", ""Swim Date"": ""06/22/2019"", ""Swim Time"": ""3:00.92"", ""SwimEventKey"": ""57"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""59648102""}",2019-06-22,3:00.92,180.92,200.0,freestyle,"{'Age': '10', 'Event': '200 FR LCM', 'LSC': 'PC', 'Meet': '2019 PC NVST C/B/A+', 'MeetKey': '135423', 'PersonKey': '1731452', 'Points': '350', 'SortKey': '1570018092.00', 'Swim Date': '06/22/2019', 'Swim Time': '3:00.92', 'SwimEventKey': '57', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '59648102'}",200 FR LCM LCM,143.39,False,26.173373317525634,False
gmo,100 BK LCM,LCM,1:42.59,102.59,2019-06-22,2019 PC NVST C/B/A+,10,274.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,66,135423,1660010259.0,51215542,gmo-result,"{""Age"": ""10"", ""Event"": ""100 BK LCM"", ""LSC"": ""PC"", ""Meet"": ""2019 PC NVST C/B/A+"", ""MeetKey"": ""135423"", ""PersonKey"": ""1731452"", ""Points"": ""274"", ""SortKey"": ""1660010259.00"", ""Swim Date"": ""06/22/2019"", ""Swim Time"": ""1:42.59"", ""SwimEventKey"": ""66"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""51215542""}",2019-06-22,1:42.59,102.59,100.0,backstroke,"{'Age': '10', 'Event': '100 BK LCM', 'LSC': 'PC', 'Meet': '2019 PC NVST C/B/A+', 'MeetKey': '135423', 'PersonKey': '1731452', 'Points': '274', 'SortKey': '1660010259.00', 'Swim Date': '06/22/2019', 'Swim Time': '1:42.59', 'SwimEventKey': '66', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '51215542'}",100 BK LCM LCM,80.85,False,26.889301175015472,False
gmo,50 FR SCY,SCY,34.16,34.16,2019-07-13,2019 PC TAHO Swimming At Altitude,10,369.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,1,82537,1010003416.0,15653055,gmo-result,"{""Age"": ""10"", ""Event"": ""50 FR SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC TAHO Swimming At Altitude"", ""MeetKey"": ""82537"", ""PersonKey"": ""1731452"", ""Points"": ""369"", ""SortKey"": ""1010003416.00"", ""Swim Date"": ""07/13/2019"", ""Swim Time"": ""34.16"", ""SwimEventKey"": ""1"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""15653055""}",2019-07-13,34.16,34.16,50.0,freestyle,"{'Age': '10', 'Event': '50 FR SCY', 'LSC': 'PC', 'Meet': '2019 PC TAHO Swimming At Altitude', 'MeetKey': '82537', 'PersonKey': '1731452', 'Points': '369', 'SortKey': '1010003416.00', 'Swim Date': '07/13/2019', 'Swim Time': '34.16', 'SwimEventKey': '1', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '15653055'}",50 FR SCY SCY,27.65,False,23.54430379746835,False
gmo,100 FR SCY,SCY,1:17.57,77.57,2019-07-13,2019 PC TAHO Swimming At Altitude,10,266.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,2,82537,1020007757.0,111105456,gmo-result,"{""Age"": ""10"", ""Event"": ""100 FR SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC TAHO Swimming At Altitude"", ""MeetKey"": ""82537"", ""PersonKey"": ""1731452"", ""Points"": ""266"", ""SortKey"": ""1020007757.00"", ""Swim Date"": ""07/13/2019"", ""Swim Time"": ""1:17.57"", ""SwimEventKey"": ""2"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""111105456""}",2019-07-13,1:17.57,77.57,100.0,freestyle,"{'Age': '10', 'Event': '100 FR SCY', 'LSC': 'PC', 'Meet': '2019 PC TAHO Swimming At Altitude', 'MeetKey': '82537', 'PersonKey': '1731452', 'Points': '266', 'SortKey': '1020007757.00', 'Swim Date': '07/13/2019', 'Swim Time': '1:17.57', 'SwimEventKey': '2', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '111105456'}",100 FR SCY SCY,58.26,False,33.14452454514246,False
gmo,50 BK SCY,SCY,41.24,41.24,2019-07-13,2019 PC TAHO Swimming At Altitude,10,255.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,11,82537,1110004124.0,136048502,gmo-result,"{""Age"": ""10"", ""Event"": ""50 BK SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC TAHO Swimming At Altitude"", ""MeetKey"": ""82537"", ""PersonKey"": ""1731452"", ""Points"": ""255"", ""SortKey"": ""1110004124.00"", ""Swim Date"": ""07/13/2019"", ""Swim Time"": ""41.24"", ""SwimEventKey"": ""11"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""136048502""}",2019-07-13,41.24,41.24,50.0,backstroke,"{'Age': '10', 'Event': '50 BK SCY', 'LSC': 'PC', 'Meet': '2019 PC TAHO Swimming At Altitude', 'MeetKey': '82537', 'PersonKey': '1731452', 'Points': '255', 'SortKey': '1110004124.00', 'Swim Date': '07/13/2019', 'Swim Time': '41.24', 'SwimEventKey': '11', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '136048502'}",50 BK SCY SCY,36.42,False,13.234486545853926,False
gmo,100 IM SCY,SCY,1:28.79,88.79,2019-07-13,2019 PC TAHO Swimming At Altitude,10,282.0,San Francisco Serpents,PC,2016-2020 BB,,1731452,20,82537,1200008879.0,124222317,gmo-result,"{""Age"": ""10"", ""Event"": ""100 IM SCY"", ""LSC"": ""PC"", ""Meet"": ""2019 PC TAHO Swimming At Altitude"", ""MeetKey"": ""82537"", ""PersonKey"": ""1731452"", ""Points"": ""282"", ""SortKey"": ""1200008879.00"", ""Swim Date"": ""07/13/2019"", ""Swim Time"": ""1:28.79"", ""SwimEventKey"": ""20"", ""Team"": ""San Francisco Serpents"", ""Time Standard"": ""2016-2020 BB"", ""UsasSwimTimeKey"": ""124222317""}",2019-07-13,1:28.79,88.79,100.0,individual medley,"{'Age': '10', 'Event': '100 IM SCY', 'LSC': 'PC', 'Meet': '2019 PC TAHO Swimming At Altitude', 'MeetKey': '82537', 'PersonKey': '1731452', 'Points': '282', 'SortKey': '1200008879.00', 'Swim Date': '07/13/2019', 'Swim Time': '1:28.79', 'SwimEventKey': '20', 'Team': 'San Francisco Serpents', 'Time Standard': '2016-2020 BB', 'UsasSwimTimeKey': '124222317'}",100 IM SCY SCY,75.75,False,17.214521452145224,False
